ask_price,ask_whole_lot_volume,ask_lot_volume,bid_price,bid_whole_lot_volume,bit_lot_volume,close_price,close_volume
37519.80000,1,1.000,37519.70000,5,5.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,5,5.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,5,5.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,5,5.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,6,6.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,6,6.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,6,6.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,6,6.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,5,5.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,5,5.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,10,10.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,10,10.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,11,11.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,11,11.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,11,11.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,11,11.000,37519.70000,0.03996804
37519.80000,1,1.000,37519.70000,14,14.000,37519.70000,0.03996804
37549.00000,1,1.000,37548.90000,4,4.000,37520.00000,0.00073679
37549.00000,1,1.000,37548.90000,8,8.000,37548.90000,0.01367161
37549.00000,1,1.000,37548.90000,8,8.000,37548.90000,0.01367161
37563.70000,1,1.000,37560.50000,1,1.000,37551.60000,0.21991826
37567.60000,1,1.000,37561.40000,1,1.000,37551.60000,0.21991826
37559.80000,2,2.000,37559.70000,2,2.000,37551.60000,0.21991826
37559.80000,2,2.000,37559.70000,2,2.000,37551.60000,0.21991826
37559.80000,2,2.000,37559.70000,2,2.000,37551.60000,0.21991826
37571.40000,1,1.000,37566.20000,1,1.000,37572.30000,0.00010000
37571.40000,1,1.000,37571.30000,3,3.000,37568.00000,0.15000000
37571.40000,1,1.000,37571.30000,3,3.000,37568.00000,0.15000000
37579.30000,1,1.000,37579.20000,4,4.000,37579.30000,0.01897333
37586.30000,1,1.000,37586.20000,4,4.000,37579.30000,0.01897333
37585.90000,1,1.000,37585.80000,6,6.000,37579.30000,0.01897333
37586.30000,1,1.000,37586.20000,4,4.000,37579.30000,0.01897333
37596.20000,1,1.000,37595.50000,2,2.000,37607.50000,0.97164202
37596.20000,1,1.000,37596.10000,1,1.000,37607.50000,0.97164202
37603.40000,1,1.000,37590.00000,1,1.000,37607.50000,0.97164202
37605.00000,3,3.000,37604.90000,1,1.000,37607.50000,0.97164202
37604.90000,1,1.000,37600.60000,1,1.000,37607.50000,0.97164202
37604.90000,3,3.000,37604.80000,1,1.000,37607.50000,0.97164202
37589.10000,1,1.000,37588.30000,1,1.000,37607.50000,0.97164202
37589.60000,2,2.000,37589.50000,1,1.000,37607.50000,0.97164202
37588.70000,1,1.000,37588.30000,1,1.000,37607.50000,0.97164202
37588.40000,2,2.000,37588.30000,1,1.000,37607.50000,0.97164202
37588.40000,3,3.000,37588.30000,1,1.000,37607.50000,0.97164202
37584.40000,2,2.000,37584.30000,1,1.000,37588.40000,0.30000000
37584.40000,2,2.000,37584.30000,1,1.000,37588.40000,0.30000000
37584.40000,2,2.000,37584.30000,1,1.000,37588.40000,0.30000000
37584.40000,2,2.000,37584.30000,1,1.000,37588.40000,0.30000000
37578.70000,1,1.000,37573.50000,1,1.000,37588.40000,0.30000000
37574.90000,1,1.000,37571.50000,1,1.000,37588.40000,0.30000000
37568.00000,2,2.000,37566.70000,1,1.000,37588.40000,0.30000000
37568.00000,2,2.000,37566.70000,1,1.000,37588.40000,0.30000000
37566.30000,1,1.000,37563.10000,1,1.000,37567.50000,0.00306505
37564.80000,1,1.000,37549.20000,1,1.000,37567.50000,0.00306505
37563.20000,1,1.000,37563.10000,1,1.000,37567.50000,0.00306505
37554.70000,1,1.000,37544.50000,1,1.000,37559.90000,0.05245172
37554.70000,1,1.000,37544.50000,1,1.000,37559.90000,0.05245172
37549.80000,1,1.000,37543.80000,1,1.000,37559.90000,0.05245172
37556.70000,1,1.000,37541.50000,1,1.000,37543.90000,0.00100000
37546.60000,1,1.000,37539.30000,1,1.000,37543.90000,0.00100000
37539.40000,2,2.000,37539.30000,1,1.000,37543.90000,0.00100000
37539.40000,1,1.000,37539.30000,1,1.000,37543.90000,0.00100000
37539.40000,2,2.000,37539.30000,1,1.000,37539.40000,0.00010000
37539.40000,2,2.000,37539.30000,1,1.000,37539.40000,0.00010000
37539.40000,2,2.000,37539.30000,1,1.000,37539.40000,0.00042635
37539.40000,2,2.000,37539.30000,1,1.000,37539.40000,0.00042635
37557.60000,1,1.000,37546.60000,1,1.000,37539.40000,0.00042635
37557.60000,1,1.000,37546.60000,1,1.000,37539.40000,0.00042635
37559.60000,1,1.000,37553.20000,1,1.000,37539.40000,0.00042635
37552.50000,1,1.000,37540.50000,1,1.000,37539.40000,0.00042635
37550.50000,1,1.000,37540.30000,1,1.000,37539.40000,0.00042635
37546.10000,2,2.000,37546.00000,1,1.000,37539.40000,0.00042635
37562.30000,1,1.000,37552.90000,1,1.000,37539.40000,0.00042635
37559.20000,1,1.000,37559.10000,1,1.000,37539.40000,0.00042635
37559.90000,1,1.000,37553.70000,1,1.000,37559.20000,0.00040921
37560.00000,2,2.000,37559.20000,1,1.000,37559.20000,0.00040921
37559.90000,1,1.000,37559.80000,1,1.000,37559.20000,0.00040921
37559.90000,3,3.000,37559.80000,1,1.000,37559.20000,0.00040921
37564.80000,1,1.000,37550.40000,1,1.000,37559.20000,0.00040921
37564.80000,1,1.000,37550.40000,1,1.000,37559.20000,0.00040921
37567.70000,1,1.000,37562.80000,1,1.000,37559.20000,0.00040921
37562.70000,1,1.000,37550.50000,1,1.000,37559.20000,0.00040921
37567.30000,1,1.000,37557.90000,1,1.000,37559.20000,0.00040921
37557.70000,2,2.000,37548.40000,1,1.000,37557.90000,0.00073679
37548.50000,2,2.000,37548.40000,1,1.000,37548.50000,0.03993312
37544.20000,1,1.000,37544.10000,1,1.000,37548.50000,0.03993312
37544.20000,2,2.000,37544.10000,1,1.000,37548.50000,0.03993312
37539.40000,3,3.000,37539.30000,1,1.000,37548.50000,0.03993312
37539.40000,2,2.000,37539.30000,1,1.000,37548.50000,0.03993312
37558.00000,1,1.000,37544.90000,1,1.000,37539.40000,0.03000000
37543.70000,1,1.000,37539.30000,1,1.000,37539.40000,0.03000000
37556.70000,1,1.000,37549.20000,1,1.000,37539.40000,0.03000000
37543.70000,1,1.000,37543.60000,1,1.000,37543.70000,0.00500000
37541.40000,2,2.000,37541.30000,1,1.000,37543.70000,0.00500000
37541.40000,3,3.000,37541.30000,1,1.000,37543.70000,0.00500000
37541.40000,3,3.000,37541.30000,1,1.000,37543.70000,0.00500000
37539.40000,4,4.000,37539.30000,1,1.000,37543.70000,0.00500000
37539.40000,4,4.000,37539.30000,1,1.000,37543.70000,0.00500000
37539.40000,2,2.000,37539.30000,1,1.000,37539.40000,0.01337333
37539.40000,1,1.000,37539.30000,1,1.000,37539.40000,0.01337333
37539.40000,1,1.000,37539.30000,1,1.000,37539.40000,0.01337333
37539.40000,1,1.000,37539.30000,1,1.000,37539.40000,0.01337333
37539.40000,1,1.000,37539.30000,1,1.000,37539.40000,0.01337333
37539.40000,2,2.000,37539.30000,1,1.000,37539.40000,0.01337333
37521.80000,3,3.000,37521.70000,1,1.000,37539.30000,0.01000000
37539.40000,3,3.000,37539.30000,1,1.000,37539.40000,0.01337333
37521.50000,2,2.000,37521.40000,1,1.000,37539.30000,0.01000000
37521.50000,5,5.000,37521.40000,1,1.000,37539.30000,0.01000000
37521.50000,2,2.000,37521.40000,2,2.000,37539.30000,0.01000000
37527.50000,1,1.000,37521.60000,1,1.000,37525.60000,0.00703678
37527.50000,1,1.000,37521.60000,1,1.000,37525.60000,0.00703678
37530.00000,1,1.000,37524.80000,2,2.000,37525.60000,0.00703678
37524.90000,2,2.000,37521.50000,1,1.000,37525.60000,0.00703678
37534.60000,1,1.000,37529.90000,3,3.000,37525.60000,0.00703678
37534.50000,1,1.000,37529.90000,1,1.000,37525.60000,0.00703678
37523.00000,1,1.000,37521.60000,1,1.000,37525.60000,0.00703678
37521.70000,1,1.000,37521.60000,1,1.000,37525.60000,0.00703678
37523.00000,1,1.000,37521.60000,1,1.000,37525.60000,0.00703678
37520.40000,1,1.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.40000,1,1.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,3,3.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,2,2.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,1,1.000,37520.00000,2,2.000,37525.60000,0.00703678
37523.50000,1,1.000,37520.10000,1,1.000,37525.60000,0.00703678
37520.10000,4,4.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,2,2.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,2,2.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,3,3.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,3,3.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,3,3.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,6,6.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,5,5.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,4,4.000,37520.00000,1,1.000,37525.60000,0.00703678
37520.10000,4,4.000,37520.00000,1,1.000,37525.60000,0.00703678
37506.20000,1,1.000,37500.20000,1,1.000,37491.30000,0.22008510
37502.30000,1,1.000,37502.20000,1,1.000,37491.30000,0.22008510
37502.30000,3,3.000,37502.20000,1,1.000,37491.30000,0.22008510
37502.30000,3,3.000,37502.20000,1,1.000,37491.30000,0.22008510
37492.50000,1,1.000,37492.40000,1,1.000,37492.50000,0.07000000
37492.50000,1,1.000,37492.40000,1,1.000,37492.50000,0.07000000
37492.10000,2,2.000,37491.90000,1,1.000,37492.50000,0.07000000
37492.00000,1,1.000,37490.70000,1,1.000,37492.50000,0.07000000
37500.60000,2,2.000,37497.90000,1,1.000,37492.50000,0.07000000
37499.50000,1,1.000,37492.40000,1,1.000,37492.50000,0.07000000
37500.80000,1,1.000,37497.20000,1,1.000,37492.50000,0.07000000
37498.10000,1,1.000,37490.90000,1,1.000,37492.50000,0.07000000
37495.60000,1,1.000,37495.50000,1,1.000,37492.50000,0.07000000
37499.20000,1,1.000,37492.60000,1,1.000,37492.50000,0.07000000
37499.10000,1,1.000,37492.60000,1,1.000,37492.50000,0.07000000
37500.80000,1,1.000,37493.10000,1,1.000,37492.50000,0.07000000
37499.20000,1,1.000,37493.30000,1,1.000,37499.90000,0.13333502
37499.20000,1,1.000,37493.20000,1,1.000,37499.90000,0.13333502
37498.10000,1,1.000,37493.50000,1,1.000,37499.90000,0.13333502
37497.90000,1,1.000,37492.70000,1,1.000,37492.70000,0.00010000
37497.90000,1,1.000,37492.70000,1,1.000,37492.70000,0.00010000
37499.70000,1,1.000,37493.10000,1,1.000,37492.70000,0.00010000
37499.70000,1,1.000,37493.10000,1,1.000,37492.70000,0.00010000
37499.20000,1,1.000,37493.50000,1,1.000,37492.70000,0.00010000
37496.60000,1,1.000,37490.70000,1,1.000,37492.70000,0.00010000
37492.70000,1,1.000,37490.70000,1,1.000,37492.70000,0.00010000
37492.70000,1,1.000,37490.70000,1,1.000,37492.70000,0.00010000
37499.40000,1,1.000,37489.60000,1,1.000,37492.70000,0.00010000
37500.00000,2,2.000,37497.30000,1,1.000,37492.70000,0.00010000
37499.90000,1,1.000,37495.00000,1,1.000,37492.70000,0.00010000
37499.90000,1,1.000,37499.80000,5,5.000,37492.70000,0.00010000
37499.90000,1,1.000,37499.80000,6,6.000,37492.70000,0.00010000
37499.90000,1,1.000,37499.80000,6,6.000,37492.70000,0.00010000
37499.90000,1,1.000,37499.80000,5,5.000,37492.70000,0.00010000
37500.00000,1,1.000,37499.90000,7,7.000,37500.00000,0.09032966
37500.00000,1,1.000,37499.90000,10,10.000,37499.90000,0.33000000
37500.00000,1,1.000,37499.90000,10,10.000,37499.90000,0.33000000
37500.00000,1,1.000,37499.90000,4,4.000,37500.00000,0.13214688
37500.00000,1,1.000,37499.90000,4,4.000,37500.00000,0.13214688
37500.00000,1,1.000,37499.90000,4,4.000,37500.00000,0.13214688
37500.00000,1,1.000,37499.90000,4,4.000,37500.00000,0.13214688
37500.00000,1,1.000,37499.90000,4,4.000,37499.90000,0.00000218
37494.70000,1,1.000,37494.60000,2,2.000,37499.90000,0.00000218
37498.90000,1,1.000,37491.40000,1,1.000,37499.90000,0.00000218
37498.70000,1,1.000,37498.60000,1,1.000,37499.90000,0.00000218
37498.90000,1,1.000,37491.40000,1,1.000,37499.90000,0.00000218
37499.90000,1,1.000,37499.80000,9,9.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,3,3.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,4,4.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,2,2.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,2,2.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,2,2.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,2,2.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,2,2.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,2,2.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,2,2.000,37498.80000,0.00160155
37499.90000,1,1.000,37499.80000,2,2.000,37498.80000,0.00160155
37491.00000,1,1.000,37487.70000,1,1.000,37498.80000,0.00160155
37489.20000,1,1.000,37487.70000,1,1.000,37498.80000,0.00160155
37487.20000,1,1.000,37477.10000,1,1.000,37477.10000,0.00052106
37483.90000,1,1.000,37477.30000,1,1.000,37477.10000,0.00052106
37483.50000,1,1.000,37477.20000,1,1.000,37477.10000,0.00052106
37493.10000,1,1.000,37483.30000,6,6.000,37477.10000,0.00052106
37493.10000,1,1.000,37483.30000,6,6.000,37477.10000,0.00052106
37485.30000,1,1.000,37477.20000,1,1.000,37477.10000,0.00052106
37481.50000,1,1.000,37477.20000,1,1.000,37477.10000,0.00052106
37481.40000,1,1.000,37477.80000,1,1.000,37477.10000,0.00052106
37481.60000,1,1.000,37477.20000,1,1.000,37477.10000,0.00052106
37481.50000,1,1.000,37477.20000,1,1.000,37477.10000,0.00052106
37480.90000,1,1.000,37477.10000,1,1.000,37477.10000,0.00052106
37490.80000,1,1.000,37488.30000,1,1.000,37477.10000,0.00052106
37490.80000,1,1.000,37486.60000,1,1.000,37477.10000,0.00052106
37490.90000,1,1.000,37486.10000,1,1.000,37477.10000,0.00052106
37494.40000,1,1.000,37487.20000,1,1.000,37477.10000,0.00052106
37479.80000,1,1.000,37477.10000,1,1.000,37485.80000,0.20000000
37479.80000,1,1.000,37477.10000,1,1.000,37485.80000,0.20000000
37479.80000,1,1.000,37477.10000,1,1.000,37485.80000,0.20000000
37480.20000,1,1.000,37477.10000,1,1.000,37485.80000,0.20000000
37480.00000,1,1.000,37477.10000,1,1.000,37485.80000,0.20000000
37480.00000,1,1.000,37477.10000,1,1.000,37485.80000,0.20000000
37479.60000,1,1.000,37477.10000,1,1.000,37485.80000,0.20000000
37480.00000,1,1.000,37477.10000,1,1.000,37485.80000,0.20000000
37477.20000,1,1.000,37477.10000,1,1.000,37477.20000,0.00205919
37477.20000,2,2.000,37477.10000,1,1.000,37477.20000,0.00205919
37489.40000,1,1.000,37487.30000,1,1.000,37477.20000,0.00205919
37489.40000,1,1.000,37487.30000,1,1.000,37477.20000,0.00205919
37489.40000,1,1.000,37487.50000,1,1.000,37477.20000,0.00205919
37489.20000,1,1.000,37483.70000,1,1.000,37477.20000,0.00205919
37489.20000,1,1.000,37483.90000,1,1.000,37477.20000,0.00205919
37488.10000,1,1.000,37480.40000,1,1.000,37477.20000,0.00205919
37488.10000,1,1.000,37480.40000,1,1.000,37477.20000,0.00205919
37488.00000,2,2.000,37484.40000,1,1.000,37477.20000,0.00205919
37489.80000,1,1.000,37484.50000,1,1.000,37477.20000,0.00205919
37484.40000,1,1.000,37477.10000,1,1.000,37477.20000,0.00205919
37484.40000,1,1.000,37477.10000,1,1.000,37477.20000,0.00205919
37483.80000,1,1.000,37477.10000,1,1.000,37477.20000,0.00205919
37477.20000,2,2.000,37477.10000,1,1.000,37477.20000,0.00205919
37477.20000,4,4.000,37477.10000,1,1.000,37477.20000,0.00205919
37477.20000,4,4.000,37477.10000,1,1.000,37477.20000,0.00205919
37477.20000,3,3.000,37477.10000,1,1.000,37477.20000,0.00205919
37477.20000,2,2.000,37477.10000,1,1.000,37477.20000,0.00205919
37474.60000,1,1.000,37474.50000,3,3.000,37475.00000,0.00086787
37475.10000,1,1.000,37468.80000,2,2.000,37475.00000,0.00086787
37474.40000,1,1.000,37469.30000,1,1.000,37475.00000,0.00086787
37474.40000,1,1.000,37469.30000,1,1.000,37475.00000,0.00086787
37470.70000,1,1.000,37470.60000,1,1.000,37475.00000,0.00086787
37470.30000,1,1.000,37469.30000,1,1.000,37475.00000,0.00086787
37470.30000,1,1.000,37469.30000,1,1.000,37475.00000,0.00086787
37470.00000,1,1.000,37469.30000,1,1.000,37475.00000,0.00086787
37469.40000,4,4.000,37469.30000,1,1.000,37475.00000,0.00086787
37469.40000,6,6.000,37469.30000,1,1.000,37469.40000,0.01051761
37469.40000,6,6.000,37469.30000,1,1.000,37469.40000,0.01051761
37463.70000,1,1.000,37461.10000,1,1.000,37469.40000,0.01051761
37461.20000,3,3.000,37461.10000,1,1.000,37469.40000,0.01051761
37461.20000,3,3.000,37461.10000,1,1.000,37469.40000,0.01051761
37461.20000,5,5.000,37461.10000,1,1.000,37469.40000,0.01051761
37461.20000,5,5.000,37461.10000,1,1.000,37469.40000,0.01051761
37461.20000,5,5.000,37461.10000,1,1.000,37469.40000,0.01051761
37461.20000,1,1.000,37461.10000,4,4.000,37469.40000,0.01051761
37469.20000,2,2.000,37469.10000,1,1.000,37469.40000,0.01051761
37466.70000,1,1.000,37461.10000,1,1.000,37469.20000,0.00032019
37465.60000,2,2.000,37461.20000,1,1.000,37465.00000,0.00000121
37464.60000,1,1.000,37461.10000,1,1.000,37465.00000,0.00000121
37464.60000,1,1.000,37461.10000,1,1.000,37465.00000,0.00000121
37458.40000,1,1.000,37450.80000,1,1.000,37450.50000,0.00820439
37456.20000,1,1.000,37450.00000,1,1.000,37458.00000,0.00200000
37456.20000,1,1.000,37450.00000,1,1.000,37458.00000,0.00200000
37450.10000,2,2.000,37450.00000,1,1.000,37450.10000,0.00098865
37450.10000,1,1.000,37450.00000,1,1.000,37450.10000,0.00098865
37450.10000,3,3.000,37450.00000,1,1.000,37450.10000,0.00098865
37450.10000,3,3.000,37450.00000,1,1.000,37450.10000,0.00098865
37450.10000,4,4.000,37450.00000,1,1.000,37450.10000,0.00098865
37455.40000,2,2.000,37450.60000,1,1.000,37450.00000,0.00252400
37450.10000,3,3.000,37450.00000,1,1.000,37450.10000,0.00098865
37454.30000,1,1.000,37450.40000,1,1.000,37450.00000,0.00252400
37455.60000,1,1.000,37452.70000,1,1.000,37450.00000,0.00252400
37455.40000,1,1.000,37455.30000,1,1.000,37450.00000,0.00252400
37460.70000,1,1.000,37456.30000,2,2.000,37450.00000,0.00252400
37465.90000,1,1.000,37462.50000,1,1.000,37450.00000,0.00252400
37470.00000,1,1.000,37469.90000,5,5.000,37450.00000,0.00252400
37470.00000,1,1.000,37469.90000,2,2.000,37450.00000,0.00252400
37470.00000,1,1.000,37469.90000,5,5.000,37450.00000,0.00252400
37470.00000,1,1.000,37469.90000,4,4.000,37450.00000,0.00252400
37470.00000,1,1.000,37469.90000,4,4.000,37450.00000,0.00252400
37470.00000,1,1.000,37469.90000,4,4.000,37450.00000,0.00252400
37470.00000,1,1.000,37469.90000,5,5.000,37470.00000,0.04003213
37470.00000,1,1.000,37469.90000,5,5.000,37470.00000,0.04003213
37470.00000,1,1.000,37469.90000,5,5.000,37470.00000,0.04003213
37470.00000,1,1.000,37469.90000,4,4.000,37469.90000,0.00000013
37470.00000,1,1.000,37469.90000,4,4.000,37470.00000,0.04003213
37470.00000,1,1.000,37469.90000,5,5.000,37470.00000,0.04003213
37470.00000,1,1.000,37469.90000,4,4.000,37470.00000,0.04003213
37470.00000,1,1.000,37469.90000,5,5.000,37470.00000,0.04003213
37456.70000,1,1.000,37456.00000,1,1.000,37463.90000,0.04003213
37456.70000,1,1.000,37456.00000,1,1.000,37463.90000,0.04003213
37455.40000,1,1.000,37450.00000,1,1.000,37456.60000,0.03703213
37456.50000,1,1.000,37456.00000,1,1.000,37456.60000,0.03703213
37459.80000,1,1.000,37452.90000,2,2.000,37456.60000,0.03703213
37456.90000,1,1.000,37453.10000,1,1.000,37456.60000,0.03703213
37452.70000,1,1.000,37450.10000,1,1.000,37453.10000,0.01286514
37453.20000,1,1.000,37450.00000,1,1.000,37453.10000,0.01286514
37450.10000,2,2.000,37450.00000,1,1.000,37453.10000,0.01286514
37450.10000,2,2.000,37450.00000,1,1.000,37453.10000,0.01286514
37460.40000,1,1.000,37460.30000,8,8.000,37460.30000,0.00711331
37469.90000,1,1.000,37466.50000,1,1.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,1,1.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,1,1.000,37460.30000,0.00711331
37469.80000,1,1.000,37464.50000,1,1.000,37460.30000,0.00711331
37469.90000,1,1.000,37468.50000,1,1.000,37460.30000,0.00711331
37469.90000,1,1.000,37468.50000,1,1.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,3,3.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,2,2.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,2,2.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,3,3.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,3,3.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,3,3.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,2,2.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,4,4.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,5,5.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,5,5.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,5,5.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,5,5.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,5,5.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,5,5.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,5,5.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,5,5.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,9,9.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,11,11.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,11,11.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,11,11.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,6,6.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,6,6.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,6,6.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,4,4.000,37460.30000,0.00711331
37469.90000,1,1.000,37469.80000,4,4.000,37460.30000,0.00711331
37465.10000,1,1.000,37461.30000,2,2.000,37460.30000,0.00711331
37465.10000,1,1.000,37465.00000,1,1.000,37460.30000,0.00711331
37465.10000,1,1.000,37461.30000,2,2.000,37460.30000,0.00711331
37466.00000,1,1.000,37458.10000,1,1.000,37460.30000,0.00711331
37458.10000,1,1.000,37458.00000,1,1.000,37460.30000,0.00711331
37460.90000,1,1.000,37457.90000,2,2.000,37460.30000,0.00711331
37460.90000,1,1.000,37457.90000,2,2.000,37460.30000,0.00711331
37463.80000,1,1.000,37458.70000,1,1.000,37460.30000,0.00711331
37463.80000,1,1.000,37458.70000,1,1.000,37460.30000,0.00711331
37450.60000,1,1.000,37450.10000,2,2.000,37460.30000,0.00711331
37450.60000,1,1.000,37450.10000,2,2.000,37460.30000,0.00711331
37450.60000,1,1.000,37450.10000,2,2.000,37460.30000,0.00711331
37456.30000,1,1.000,37450.50000,1,1.000,37460.30000,0.00711331
37450.10000,1,1.000,37450.00000,2,2.000,37460.30000,0.00711331
37456.10000,1,1.000,37450.10000,1,1.000,37450.10000,0.00010000
37461.30000,1,1.000,37455.40000,1,1.000,37461.30000,0.00240000
37463.80000,1,1.000,37456.90000,1,1.000,37461.30000,0.00240000
37463.80000,1,1.000,37459.60000,1,1.000,37461.30000,0.00240000
37463.70000,1,1.000,37463.50000,1,1.000,37461.30000,0.00240000
37468.70000,1,1.000,37466.50000,1,1.000,37461.30000,0.00240000
37468.60000,1,1.000,37465.70000,1,1.000,37461.30000,0.00240000
37468.60000,1,1.000,37466.20000,1,1.000,37461.30000,0.00240000
37468.50000,1,1.000,37468.40000,1,1.000,37465.60000,0.44165161
37464.20000,1,1.000,37464.10000,1,1.000,37464.10000,0.01395836
37464.20000,2,2.000,37464.10000,1,1.000,37464.10000,0.01395836
37467.60000,1,1.000,37463.10000,1,1.000,37464.10000,0.01395836
37466.60000,1,1.000,37460.20000,2,2.000,37464.10000,0.01395836
37465.30000,1,1.000,37460.30000,1,1.000,37464.10000,0.01395836
37465.60000,1,1.000,37460.30000,1,1.000,37464.10000,0.01395836
37464.40000,1,1.000,37464.30000,1,1.000,37464.10000,0.01395836
37464.40000,1,1.000,37464.30000,1,1.000,37464.10000,0.01395836
37464.40000,1,1.000,37464.30000,1,1.000,37464.10000,0.01395836
37466.40000,1,1.000,37459.70000,1,1.000,37464.10000,0.01395836
37452.60000,1,1.000,37450.00000,1,1.000,37464.10000,0.01395836
37452.60000,1,1.000,37450.00000,1,1.000,37464.10000,0.01395836
37456.30000,1,1.000,37450.00000,1,1.000,37464.10000,0.01395836
37455.80000,1,1.000,37450.10000,1,1.000,37464.10000,0.01395836
37455.70000,1,1.000,37450.00000,1,1.000,37464.10000,0.01395836
37455.80000,1,1.000,37450.00000,1,1.000,37464.10000,0.01395836
37450.10000,4,4.000,37450.00000,1,1.000,37464.10000,0.01395836
37450.10000,4,4.000,37450.00000,1,1.000,37464.10000,0.01395836
37450.10000,6,6.000,37450.00000,1,1.000,37450.10000,0.00235090
37450.10000,5,5.000,37450.00000,1,1.000,37464.10000,0.01395836
37450.10000,8,8.000,37450.00000,1,1.000,37450.10000,0.00235090
37450.10000,8,8.000,37450.00000,1,1.000,37450.10000,0.00235090
37450.10000,7,7.000,37450.00000,1,1.000,37450.00000,0.04005329
37450.10000,9,9.000,37450.00000,1,1.000,37450.00000,0.04005329
37450.10000,9,9.000,37450.00000,1,1.000,37450.00000,0.04005329
37450.10000,9,9.000,37450.00000,1,1.000,37450.00000,0.00219999
37450.10000,10,10.000,37450.00000,1,1.000,37450.00000,0.00219999
37440.90000,3,3.000,37440.80000,1,1.000,37450.00000,0.00000001
37440.90000,4,4.000,37440.80000,1,1.000,37450.00000,0.00000001
37440.90000,4,4.000,37440.80000,1,1.000,37450.00000,0.00000001
37440.90000,4,4.000,37440.80000,1,1.000,37450.00000,0.00000001
37432.00000,3,3.000,37431.30000,1,1.000,37440.80000,0.00170000
37431.40000,4,4.000,37431.30000,1,1.000,37440.80000,0.00170000
37431.40000,3,3.000,37431.30000,1,1.000,37440.80000,0.00170000
37431.40000,3,3.000,37431.30000,1,1.000,37440.80000,0.00170000
37431.40000,3,3.000,37431.30000,1,1.000,37440.80000,0.00170000
